
@relation python_mistakes

@attribute commit_message string
@attribute additions numeric
@attribute deletions numeric
@attribute changes numeric
@attribute actual_changes string
@attribute attribute_TAB numeric
@attribute attribute_NEWLINE numeric
@attribute attribute_CARRIAGE_RETURN numeric
@attribute attribute_EXCLAMATION_MARK numeric
@attribute attribute_QUOTATION_MARK numeric
@attribute attribute_NUMBER_SIGN numeric
@attribute attribute_DOLLAR_SIGN numeric
@attribute attribute_PERCENT_SIGN numeric
@attribute attribute_AMPERSAND numeric
@attribute attribute_APOSTROPHE numeric
@attribute attribute_LEFT_PARENTHESIS numeric
@attribute attribute_RIGHT_PARENTHESIS numeric
@attribute attribute_ASTERISK numeric
@attribute attribute_PLUS_SIGN numeric
@attribute attribute_COMMA numeric
@attribute attribute_HYPHEN-MINUS numeric
@attribute attribute_FULL_STOP numeric
@attribute attribute_SOLIDUS numeric
@attribute attribute_DIGIT_ZERO numeric
@attribute attribute_DIGIT_ONE numeric
@attribute attribute_DIGIT_TWO numeric
@attribute attribute_DIGIT_THREE numeric
@attribute attribute_DIGIT_FOUR numeric
@attribute attribute_DIGIT_FIVE numeric
@attribute attribute_DIGIT_SIX numeric
@attribute attribute_DIGIT_SEVEN numeric
@attribute attribute_DIGIT_EIGHT numeric
@attribute attribute_DIGIT_NINE numeric
@attribute attribute_COLON numeric
@attribute attribute_SEMICOLON numeric
@attribute attribute_LESS-THAN_SIGN numeric
@attribute attribute_EQUALS_SIGN numeric
@attribute attribute_GREATER-THAN_SIGN numeric
@attribute attribute_QUESTION_MARK numeric
@attribute attribute_COMMERCIAL_AT numeric
@attribute attribute_LEFT_SQUARE_BRACKET numeric
@attribute attribute_REVERSE_SOLIDUS numeric
@attribute attribute_RIGHT_SQUARE_BRACKET numeric
@attribute attribute_CIRCUMFLEX_ACCENT numeric
@attribute attribute_LOW_LINE numeric
@attribute attribute_GRAVE_ACCENT numeric
@attribute attribute_LEFT_CURLY_BRACKET numeric
@attribute attribute_VERTICAL_LINE numeric
@attribute attribute_RIGHT_CURLY_BRACKET numeric
@attribute attribute_TILDE numeric
@attribute LETTERS_CHANGED numeric
@attribute class {yes, no}

@data
'Use flaskmoment instead', 1, 1, 6, 'from SPACE flask FULL_STOP ext FULL_STOP moment SPACE import SPACE Moment NEWLINE from SPACE flask LOW_LINE moment SPACE import SPACE Moment NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, no
'Added a print statement to verify that the region loop isnt completing', 1, 1, 27, 'cellblender LOW_LINE id SPACE EQUALS_SIGN SPACE APOSTROPHE DIGIT_EIGHT DIGIT_ZERO DIGIT_NINE DIGIT_SIX f DIGIT_SEVEN DIGIT_ONE DIGIT_SEVEN a DIGIT_FOUR DIGIT_SIX b DIGIT_TWO DIGIT_TWO DIGIT_ZERO c DIGIT_FOUR a DIGIT_ONE b DIGIT_FIVE DIGIT_TWO DIGIT_NINE a DIGIT_SEVEN DIGIT_NINE DIGIT_ONE c DIGIT_ZERO DIGIT_FIVE DIGIT_ONE DIGIT_SIX ab DIGIT_THREE DIGIT_ZERO DIGIT_SEVEN DIGIT_FIVE DIGIT_FIVE e APOSTROPHE NEWLINE cellblender LOW_LINE id SPACE EQUALS_SIGN SPACE APOSTROPHE ac DIGIT_FOUR fa DIGIT_FIVE DIGIT_SIX a DIGIT_NINE DIGIT_NINE DIGIT_THREE DIGIT_EIGHT DIGIT_THREE DIGIT_EIGHT ed DIGIT_THREE DIGIT_FOUR DIGIT_ZERO DIGIT_FIVE DIGIT_NINE a DIGIT_SEVEN DIGIT_SEVEN DIGIT_THREE fb DIGIT_TWO DIGIT_ZERO e DIGIT_SIX fd DIGIT_NINE c DIGIT_SIX DIGIT_SEVEN ec DIGIT_THREE APOSTROPHE', 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 2, 4, 0, 2, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, no
'typo', 0, 1, 20, ' SPACE SPACE SPACE SPACE blocked SPACE EQUALS_SIGN SPACE false NEWLINE', 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, no
'Merge branch lzkelleyrestructureimport of httpsgithubcomastrocatalogssne into lzkelleyrestructureimport lzkelleyrestructureimport of httpsgithubcomastrocatalogssne  BUG replaced old Events syntax from CCCP  BUG changed currenttask to Task object Some of the other Task methods were being called so a string alone was not sufficient', 3, 0, 94, ' SPACE SPACE SPACE SPACE def SPACE get LOW_LINE current LOW_LINE task LOW_LINE str LEFT_PARENTHESIS self RIGHT_PARENTHESIS COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE return SPACE self FULL_STOP current LOW_LINE task FULL_STOP current LOW_LINE task LEFT_PARENTHESIS self FULL_STOP args RIGHT_PARENTHESIS NEWLINE NEWLINE', 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 8, no
'Changed data loader', 1, 1, 18, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE full LOW_LINE name SPACE EQUALS_SIGN SPACE df FULL_STOP ix LEFT_SQUARE_BRACKET indexvalue RIGHT_SQUARE_BRACKET LEFT_SQUARE_BRACKET QUOTATION_MARK Full SPACE name QUOTATION_MARK RIGHT_SQUARE_BRACKET NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE full LOW_LINE name SPACE EQUALS_SIGN SPACE df FULL_STOP ix LEFT_SQUARE_BRACKET indexvalue RIGHT_SQUARE_BRACKET LEFT_SQUARE_BRACKET QUOTATION_MARK Short SPACE name SPACE lower SPACE case QUOTATION_MARK RIGHT_SQUARE_BRACKET NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, no
'palabra', 1, 1, 1, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE texto EQUALS_SIGN APOSTROPHE Al SPACE usuario SPACE APOSTROPHE SPACE PLUS_SIGN SPACE str LEFT_PARENTHESIS user RIGHT_PARENTHESIS SPACE PLUS_SIGN SPACE APOSTROPHE SPACE se SPACE le SPACE a SPACE cargado SPACE el SPACE servico SPACE APOSTROPHE SPACE PLUS_SIGN SPACE sm SPACE PLUS_SIGN SPACE APOSTROPHE SPACE con SPACE costo SPACE APOSTROPHE SPACE PLUS_SIGN SPACE str LEFT_PARENTHESIS round LEFT_PARENTHESIS costo LOW_LINE individual COMMA SPACE DIGIT_TWO RIGHT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE texto EQUALS_SIGN APOSTROPHE Al SPACE usuario SPACE APOSTROPHE SPACE PLUS_SIGN SPACE str LEFT_PARENTHESIS user RIGHT_PARENTHESIS SPACE PLUS_SIGN SPACE APOSTROPHE SPACE se SPACE le SPACE a SPACE cargado SPACE el SPACE servicio SPACE APOSTROPHE SPACE PLUS_SIGN SPACE sm SPACE PLUS_SIGN SPACE APOSTROPHE SPACE con SPACE costo SPACE APOSTROPHE SPACE PLUS_SIGN SPACE str LEFT_PARENTHESIS round LEFT_PARENTHESIS costo LOW_LINE individual COMMA SPACE DIGIT_TWO RIGHT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, no
'changed runpy to pokemon syntax', 3, 3, 37, 'from SPACE evolutionary LOW_LINE strategy SPACE import SPACE Evo LOW_LINE Strategy NEWLINE from SPACE evolutionary LOW_LINE strategy SPACE import SPACE Evo LOW_LINE Strategy SPACE as SPACE Pokemon NEWLINE es SPACE EQUALS_SIGN SPACE Evo LOW_LINE Strategy LEFT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE es FULL_STOP evolve LEFT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE pokemon SPACE EQUALS_SIGN SPACE Pokemon LEFT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE pokemon FULL_STOP evolve LEFT_PARENTHESIS RIGHT_PARENTHESIS', 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, no
'This was a bug fixing commit bring the program up to a functional stagewhere the screen is drawn and the logo is loaded and appears on thescreen correctlyTo do this I had to make a few small changes such as changing theparameters in updateScreen importing files where necessary and changingthe  syntax to notI have also changed the background color to black to make it moreauthenticThe next commit will involve making the logo actually move around thescreen which it currently fails to do', 2, 1, 22, 'import SPACE pygame NEWLINE def SPACE updateScreen LEFT_PARENTHESIS logo COMMA SPACE dvdSettings RIGHT_PARENTHESIS COLON NEWLINE def SPACE updateScreen LEFT_PARENTHESIS screen COMMA SPACE dvdSettings COMMA SPACE logo RIGHT_PARENTHESIS COLON NEWLINE', 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, no
'modified   paramspy', 1, 1, 3, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE APOSTROPHE fixed LOW_LINE param LOW_LINE range APOSTROPHE COLON SPACE np FULL_STOP linspace LEFT_PARENTHESIS DIGIT_ZERO FULL_STOP DIGIT_TWO COMMA SPACE HYPHEN-MINUS DIGIT_ZERO FULL_STOP DIGIT_ONE COMMA SPACE nPoints RIGHT_PARENTHESIS COMMA REVERSE_SOLIDUS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE APOSTROPHE fixed LOW_LINE param LOW_LINE range APOSTROPHE COLON SPACE np FULL_STOP linspace LEFT_PARENTHESIS DIGIT_ZERO FULL_STOP DIGIT_ONE DIGIT_FIVE COMMA SPACE HYPHEN-MINUS DIGIT_ZERO FULL_STOP DIGIT_ZERO COMMA SPACE nPoints RIGHT_PARENTHESIS COMMA REVERSE_SOLIDUS NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, no
'Minor typos', 2, 2, 22, 'from SPACE web LOW_LINE apps FULL_STOP auth LOW_LINE backend FULL_STOP utils SPACE import SPACE create LOW_LINE token COMMA SPACE hash LOW_LINE password COMMA SPACE verify LOW_LINE token COMMA SPACE auth LOW_LINE required COMMA SPACE send LOW_LINE mail COMMA SPACE verify LOW_LINE password NEWLINE from SPACE toy LOW_LINE apps FULL_STOP flux LOW_LINE auth LOW_LINE backend FULL_STOP utils SPACE import SPACE create LOW_LINE token COMMA SPACE hash LOW_LINE password COMMA SPACE verify LOW_LINE token COMMA SPACE auth LOW_LINE required COMMA SPACE send LOW_LINE mail COMMA SPACE verify LOW_LINE password NEWLINE NUMBER_SIGN SPACE from SPACE web LOW_LINE apps FULL_STOP auth LOW_LINE backend FULL_STOP signals SPACE import SPACE preflight LOW_LINE response LOW_LINE signal NEWLINE NUMBER_SIGN SPACE from SPACE toy LOW_LINE apps FULL_STOP flux LOW_LINE auth LOW_LINE backend FULL_STOP signals SPACE import SPACE preflight LOW_LINE response LOW_LINE signal NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, no
'se omite break para que registre todos los mensajes', 1, 1, 1, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE break NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE NUMBER_SIGN break NEWLINE', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, no
'se le pasa el parametro nombre para personalizar', 1, 1, 43, ' TAB succeso LEFT_PARENTHESIS id COMMA APOSTROPHE Se SPACE le SPACE ha SPACE creado SPACE una SPACE cuenta SPACE en SPACE el SPACE sistema SPACE para SPACE sus SPACE operaciones APOSTROPHE COMMA APOSTROPHE U DIGIT_ZERO DIGIT_TWO APOSTROPHE RIGHT_PARENTHESIS NEWLINE TAB succeso LEFT_PARENTHESIS id COMMA APOSTROPHE PERCENT_SIGN LEFT_PARENTHESIS nombre RIGHT_PARENTHESIS s SPACE se SPACE le SPACE ha SPACE creado SPACE una SPACE cuenta SPACE en SPACE el SPACE sistema SPACE para SPACE sus SPACE operaciones APOSTROPHE SPACE PERCENT_SIGN SPACE dict LEFT_PARENTHESIS nombre EQUALS_SIGN SPACE str LEFT_PARENTHESIS modelo RIGHT_PARENTHESIS RIGHT_PARENTHESIS SPACE COMMA APOSTROPHE U DIGIT_ZERO DIGIT_TWO APOSTROPHE RIGHT_PARENTHESIS SPACE NEWLINE', 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, no
'fix iam access json schema 244', 1, 1, 10, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE APOSTROPHE cross HYPHEN-MINUS account APOSTROPHE COMMA SPACE whitelist EQUALS_SIGN LEFT_CURLY_BRACKET APOSTROPHE type APOSTROPHE COLON SPACE APOSTROPHE array APOSTROPHE COMMA SPACE APOSTROPHE items APOSTROPHE COLON SPACE APOSTROPHE string APOSTROPHE RIGHT_CURLY_BRACKET RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE APOSTROPHE cross HYPHEN-MINUS account APOSTROPHE COMMA SPACE whitelist EQUALS_SIGN LEFT_CURLY_BRACKET APOSTROPHE type APOSTROPHE COLON SPACE APOSTROPHE array APOSTROPHE COMMA SPACE APOSTROPHE items APOSTROPHE COLON SPACE LEFT_CURLY_BRACKET APOSTROPHE type APOSTROPHE COLON SPACE APOSTROPHE string APOSTROPHE RIGHT_CURLY_BRACKET RIGHT_CURLY_BRACKET RIGHT_PARENTHESIS NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, no
'version 04a17', 1, 1, 2, ' LOW_LINE LOW_LINE version LOW_LINE LOW_LINE SPACE EQUALS_SIGN SPACE QUOTATION_MARK DIGIT_ZERO FULL_STOP DIGIT_FOUR a DIGIT_ONE DIGIT_SIX QUOTATION_MARK NEWLINE LOW_LINE LOW_LINE version LOW_LINE LOW_LINE SPACE EQUALS_SIGN SPACE QUOTATION_MARK DIGIT_ZERO FULL_STOP DIGIT_FOUR a DIGIT_ONE DIGIT_SEVEN QUOTATION_MARK NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, no
'se elimina campo costo por estar en otro modelo', 1, 1, 8, ' SPACE SPACE SPACE SPACE fields SPACE EQUALS_SIGN SPACE LEFT_SQUARE_BRACKET APOSTROPHE condominio APOSTROPHE COMMA APOSTROPHE proveedor APOSTROPHE COMMA APOSTROPHE otrosGastos APOSTROPHE COMMA APOSTROPHE costo APOSTROPHE RIGHT_SQUARE_BRACKET NEWLINE SPACE SPACE SPACE SPACE fields SPACE EQUALS_SIGN SPACE LEFT_SQUARE_BRACKET APOSTROPHE condominio APOSTROPHE COMMA APOSTROPHE proveedor APOSTROPHE COMMA APOSTROPHE otrosGastos APOSTROPHE RIGHT_SQUARE_BRACKET NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, no
'BUG missing catalogargs', 1, 1, 8, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE args FULL_STOP travis SPACE and SPACE ii SPACE GREATER-THAN_SIGN SPACE TRAVIS LOW_LINE QUERY LOW_LINE LIMIT COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE catalog FULL_STOP args FULL_STOP travis SPACE and SPACE ii SPACE GREATER-THAN_SIGN SPACE TRAVIS LOW_LINE QUERY LOW_LINE LIMIT COLON NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, no
'Hourly files created with no valid current data are ignored and not pushed to S3', 1, 1, 19, 'ACORNError SPACE EQUALS_SIGN SPACE Enum LEFT_PARENTHESIS LEFT_SQUARE_BRACKET QUOTATION_MARK NOT LOW_LINE ENOUGH LOW_LINE FILES QUOTATION_MARK COMMA SPACE QUOTATION_MARK ERROR QUOTATION_MARK COMMA SPACE QUOTATION_MARK SUCCESS QUOTATION_MARK RIGHT_SQUARE_BRACKET RIGHT_PARENTHESIS NEWLINE ACORNError SPACE EQUALS_SIGN SPACE Enum LEFT_PARENTHESIS LEFT_SQUARE_BRACKET QUOTATION_MARK NOT LOW_LINE ENOUGH LOW_LINE FILES QUOTATION_MARK COMMA SPACE QUOTATION_MARK NO LOW_LINE CURRENT LOW_LINE DATA QUOTATION_MARK COMMA SPACE QUOTATION_MARK ERROR QUOTATION_MARK COMMA SPACE QUOTATION_MARK SUCCESS QUOTATION_MARK RIGHT_SQUARE_BRACKET RIGHT_PARENTHESIS NEWLINE', 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, no
'Updated recommendations', 1, 1, 7, ' NUMBER_SIGN SPACE DOLLAR_SIGN bin SOLIDUS spark HYPHEN-MINUS submit SPACE FULL_STOP SOLIDUS test SOLIDUS data LOW_LINE visualization FULL_STOP py NEWLINE NUMBER_SIGN SPACE DOLLAR_SIGN bin SOLIDUS spark HYPHEN-MINUS submit SPACE FULL_STOP SOLIDUS samples SOLIDUS data LOW_LINE visualization FULL_STOP py NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, no
'Added blank line where needed removed uncalled subprocess import', 1, 1, 17, 'import SPACE subprocess NEWLINE NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, no
'minor changes', 0, 1, 29, ' SPACE SPACE SPACE SPACE package LOW_LINE dir EQUALS_SIGN LEFT_CURLY_BRACKET APOSTROPHE APOSTROPHE COLON SPACE APOSTROPHE src APOSTROPHE RIGHT_CURLY_BRACKET COMMA NEWLINE', 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 3, no
'style fixes my tox lintflake8 missed', 2, 1, 34, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE log LOW_LINE error LEFT_PARENTHESIS e COMMA SPACE retry LOW_LINE wait EQUALS_SIGN QUERY LOW_LINE RETRY LOW_LINE WAIT COMMA SPACE rollback EQUALS_SIGN True RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE log LOW_LINE error LEFT_PARENTHESIS e COMMA SPACE retry LOW_LINE wait EQUALS_SIGN QUERY LOW_LINE RETRY LOW_LINE WAIT COMMA NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE rollback EQUALS_SIGN True RIGHT_PARENTHESIS NEWLINE', 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, no
'daily update', 1, 1, 42, ' LOW_LINE PAD SPACE EQUALS_SIGN SPACE b QUOTATION_MARK LOW_LINE PAD QUOTATION_MARK NEWLINE LOW_LINE PAD SPACE EQUALS_SIGN SPACE b QUOTATION_MARK LOW_LINE PAD QUOTATION_MARK SPACE NUMBER_SIGN SPACE pad SPACE means SPACE add SPACE zero SPACE to SPACE un HYPHEN-MINUS used SPACE position SPACE NEWLINE', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, no
'1 Remove category From Wangjia Xinwen Spider2 Add xiehui Tab For Wangjia Xinwen Spider', 1, 1, 10, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE APOSTROPHE huobi APOSTROPHE COMMA SPACE APOSTROPHE baogao APOSTROPHE RIGHT_SQUARE_BRACKET NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE APOSTROPHE huobi APOSTROPHE COMMA SPACE APOSTROPHE baogao APOSTROPHE COMMA SPACE APOSTROPHE xiehui APOSTROPHE RIGHT_SQUARE_BRACKET NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, no
'v112', 1, 1, 2, ' LOW_LINE LOW_LINE version LOW_LINE LOW_LINE SPACE EQUALS_SIGN SPACE QUOTATION_MARK DIGIT_ONE FULL_STOP DIGIT_ONE FULL_STOP DIGIT_ONE QUOTATION_MARK NEWLINE LOW_LINE LOW_LINE version LOW_LINE LOW_LINE SPACE EQUALS_SIGN SPACE QUOTATION_MARK DIGIT_ONE FULL_STOP DIGIT_ONE FULL_STOP DIGIT_TWO QUOTATION_MARK NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, no
'correction bug AjoutEquipementpyCorrection de laffichage qui etait decales pour les differents etats', 4, 1, 149, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE self FULL_STOP layoutChampsNonModifiables FULL_STOP addWidget LEFT_PARENTHESIS label RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE NUMBER_SIGN SPACE self FULL_STOP layoutChampsNonModifiables FULL_STOP addWidget LEFT_PARENTHESIS label RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE print LEFT_PARENTHESIS self FULL_STOP listeDonnees RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE self FULL_STOP listeLabel LEFT_SQUARE_BRACKET indice RIGHT_SQUARE_BRACKET FULL_STOP setText LEFT_PARENTHESIS str LEFT_PARENTHESIS text RIGHT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE self FULL_STOP listeLabel LEFT_SQUARE_BRACKET indice RIGHT_SQUARE_BRACKET FULL_STOP show LEFT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE', 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 15, no
